0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,-0.00054339,0.001398,0.014639,0.0017141,0.0022527,0.028245,-0.0039561,0.0025023,0.00046945,-0.0029671,-0.081397,-0.00072497,-0.00054727,0.00603,-0.00087849,-0.0028567,0.0025695,0.0015218,0.00055252,-0.01416,0.005401,-0.0011955,-0.0039863,-0.0035536,0.012601,-0.00029579,0.0014631,-0.001138,0.00096756,-0.0036552,-0.0066039,0.044836,-0.0019928,-0.0034064,-0.0045247,-0.0019143,0.0043044,0.010613,0.010922,-0.0057302,-0.00066023,0.0028293,-0.0013254,0.0043468,0.0033942,-0.0026568,-0.003052,0.00064162,0.0014443,-0.0027952,-0.0013101,-0.0041266,-0.0057857,0.0068504,0.0075143,-0.0016691,0.0069991,-0.016165,0.0010171,0.0076074,0.0015244,-0.0013303,-0.0070326,-0.0012822,-0.0015462,0.0049153,-0.0033613,-0.0023848,0.01978,0.0006102,0.0057866,-0.0021925,-0.0017208,-0.00027367,0.0083104,-0.0030388,0.0030869,0.0028479,-0.0024148,0.0018216,-0.0020262,0.025379,-0.0018426,-0.011615,-0.012932,0.0034003,0.0020106,0.0041713,-0.0016131,-0.0072269,0.0030897,-0.0045933,0.0092525,-0.0010458,-0.0083536,-0.001096,0.0028919,-0.0044865,-0.0091579,-0.0072025
12,0.0011976,-0.0092734,0.0026018,0.00090879,-0.014349,0.0031774,0.0037483,0.0035366,-0.0016697,0.029448,0.0024276,-0.086868,-0.0013383,2.6471e-05,-0.0012848,-0.00014829,-0.00076727,0.0054181,0.035575,0.0029579,-0.0048968,-0.011224,-0.0031596,0.0010131,0.0062977,-0.0092483,0.012121,0.003513,0.0094817,-0.00042948,-0.0045448,-0.0038308,-0.00035534,-0.041496,0.0025839,-0.007676,0.011825,-0.010867,-0.012541,-0.00013015,0.00085744,-0.0036341,0.0060456,0.0090621,-0.0067039,-0.017245,-0.012667,0.00052499,-0.0041563,-0.0051302,-0.00033085,-0.00042838,0.009393,0.004781,-0.010881,-0.0055139,0.0046073,-0.0042773,0.0038582,0.009941,0.0050621,0.0057268,-0.00093161,0.016934,0.0054864,0.0014064,0.030287,-0.0060735,-0.0022507,0.0064052,0.0059435,0.0080781,-0.0022681,0.021427,0.010923,-0.0013696,0.00063349,-0.0030305,0.0097698,-0.0053263,0.0060673,0.010567,0.00054564,0.0003268,0.0099802,-0.0029802,0.015864,0.0045156,-0.00064514,0.0026983,0.0019245,-0.00094331,-0.0016584,0.0014491,-0.0044342,-0.0016043,-0.0092318,-1.3174e-05,-0.0014091,0.0073227
13,-0.011621,-0.069723,0.067093,0.0039229,0.025045,-0.0033663,0.014573,-0.0038535,0.027048,-0.0044511,0.023377,-0.0041529,-0.2183,0.013731,-0.00068426,0.0018109,-0.01056,0.0043255,0.0012152,-0.00492,0.043931,-0.0044297,0.01444,0.010778,0.0022132,0.02392,0.0031661,-0.00061638,-0.005765,0.015467,0.016536,-0.020547,-0.00079459,-0.017059,0.0084993,-0.00033432,-0.0061454,-0.01799,-0.0020229,-0.00014197,0.016699,0.0054102,-0.0043552,-0.0022297,0.0060226,0.0038,0.0058064,-0.0066999,-0.00073007,0.011759,0.0043032,-0.0045314,-0.010506,-0.0044024,0.058134,-0.0012109,-0.0033522,0.022922,0.0012315,0.016344,-0.0028785,0.0011337,-0.0091174,-0.0015585,0.01141,0.01372,-0.0021649,-0.011353,-0.0016557,0.002398,0.0020899,-0.001193,-0.0035521,0.0093962,0.0014331,0.0094083,0.018932,-0.0025231,0.0094747,-0.013548,-0.0046786,0.0042394,-0.00030623,0.013385,-0.020733,0.0078199,0.019155,-0.0019429,-0.012993,-0.00059028,0.010487,-0.00070115,-0.012621,-0.0038951,-0.0013405,-0.0012472,-0.014389,-0.010459,0.0070505,0.0064548
14,0.00015488,-0.0054439,-0.00035142,0.00019228,-0.0019932,-8.7262e-05,-0.00047945,0.0019528,0.00011132,0.0057765,0.00088174,0.00045723,-0.00029444,-0.56421,0.0010946,0.0014456,3.9764e-05,0.00049335,0.0060832,0.0008091,-0.00025252,-0.0012265,-0.00034428,0.0041171,1.5977e-05,-0.00045558,0.0028623,0.00047021,0.0011642,0.00010543,-0.00018433,-5.6518e-05,0.00044642,-0.0057748,0.00021368,0.00035555,-0.00052389,-0.0010675,-0.0005981,-0.0011619,-0.00024847,-5.1099e-05,-0.00015706,-0.0011745,0.00031081,-0.0070442,-0.0042758,0.00014301,0.00089436,-0.0001004,0.00022244,-9.5947e-05,0.0019716,-5.265e-06,0.0027249,0.00032985,0.0006667,-0.00078887,-8.1025e-05,0.00065426,-3.7547e-05,0.0059012,-0.0021058,0.0011278,0.00047347,-0.00028019,0.0059314,-0.0015882,-3.8441e-05,0.0026941,-0.0014588,0.00084063,-0.0012004,0.0015457,0.00080979,0.0012742,-5.5806e-05,0.000127,0.0017386,0.00036272,0.0011758,0.0011109,-0.00054314,0.0023186,0.00059843,0.00081873,0.0029281,2.1803e-05,-0.00072449,0.00041903,0.0013577,0.54153,0.0013314,-9.3686e-06,-0.0052813,-3.459e-05,-0.0011757,0.0021609,0.0020828,0.0018776
15,-0.00055912,-0.020709,-0.0008294,0.0046763,-0.018822,-0.00022498,0.0038421,-0.009147,-0.001655,0.046469,0.0013244,-0.0023386,-4.1433e-05,0.003782,-0.38615,0.0037872,-0.002256,0.00084253,0.014551,0.0050755,0.00085619,0.036244,0.0010192,0.016838,0.0024868,0.00016994,0.022615,0.00024514,0.001638,0.0057424,-0.0028523,0.00016967,-0.0039027,0.036507,0.00053514,-0.00084609,0.0049475,0.0011996,-0.035832,0.10236,0.0023656,-0.013338,0.012862,-0.0094188,0.00038701,0.00083234,0.09482,-0.0020801,-0.0087411,0.018021,0.0008197,-0.0030492,-0.0020247,-0.0030302,-0.02114,-0.0031932,-0.012001,0.032574,0.0013187,-0.074772,0.0012297,0.0068415,-0.0090087,-0.032287,-7.5752e-05,0.0052148,-0.0094597,0.0021833,0.051331,0.029567,0.0082954,-0.016009,1.2283e-05,0.021466,0.0052007,0.0097711,0.0019578,0.005441,0.0083439,0.00062378,0.0026962,0.0038594,0.00388,-0.028245,-0.0018779,0.0093038,0.00033746,0.0012336,-0.0035171,0.015343,-0.00047731,0.0054447,0.016696,0.0038209,0.0060424,-0.001549,-0.0041381,0.0013888,-0.0043592,0.045912
16,-0.00080603,-0.0037155,-0.00098755,0.00026672,-0.006987,0.00024769,0.00061062,-0.0044572,0.0012373,0.27184,0.00040653,0.0051125,-0.0001864,-0.00017667,0.006724,-0.38069,-0.0011021,0.00036128,0.0095382,-0.0015315,0.00043535,0.01378,0.00077289,0.0085537,0.003942,0.0010794,0.015878,0.00097151,-0.0054011,0.00044018,-0.0018311,-0.0014095,4.6148e-05,0.00027017,-0.00050252,-0.0014263,-0.0066737,0.00092323,0.00090594,0.0091038,-0.000964,-0.0013544,-0.00015651,-0.0016481,0.00011726,-0.0025376,0.015378,0.00016703,0.00029203,-0.0017224,0.00067014,-0.00017272,0.00038264,-0.0039049,-0.011649,-3.7902e-05,-0.0024861,0.0038319,0.0018167,-0.0052319,-0.00075232,-0.00072702,0.00042636,-0.0059305,-0.00079536,0.0017644,-0.0037455,0.003098,0.0065872,0.0095992,0.0018426,0.0015939,1.0171e-05,0.025373,0.0011365,0.00087951,0.00074157,-0.00082459,0.0024413,-0.001359,0.0024827,0.0022055,0.001839,-0.0049713,-0.00054485,-0.00033349,-0.00053704,7.455e-05,-0.00016386,0.0022546,0.00090131,0.00023815,0.0024283,-0.00028312,-0.0003595,-0.0011187,-0.0025139,0.0024694,0.0052491,0.020631
17,0.0069358,-0.070422,-0.001017,-0.0032191,0.0025838,0.0030848,0.021978,-0.026752,-0.022593,0.0038241,0.024544,0.011454,-0.0061213,0.008229,-0.022407,-0.032378,-0.17625,0.12098,-0.0031823,0.03198,0.012837,-0.00084166,0.019824,0.021142,-0.032491,-0.044027,-0.036924,0.023533,-0.016772,0.024802,0.012854,-0.024432,0.0044444,0.040739,0.020499,-0.016277,-0.044201,-0.0067145,0.0063715,-0.0036455,0.0019737,-0.0024214,-0.0030461,-0.020138,-0.0023876,0.003249,0.010756,-0.00027151,0.009077,-0.0112,0.012232,0.013466,0.0067863,-0.02387,0.064858,-0.0028251,-0.005043,0.066971,-0.0078644,0.025446,0.022215,-0.01292,-0.028385,-0.0047883,0.044715,0.0058468,-0.031053,0.0048955,-0.0072134,-0.022145,0.03043,0.014207,0.0046093,-0.00026908,0.0045581,0.015876,0.021578,0.0077284,-0.0026032,0.0078896,-0.011676,0.015451,-0.027125,0.0093953,-6.7983e-05,0.0087978,0.026052,-0.0017397,-0.013368,-0.0020098,-0.029185,-0.0090725,0.0089739,0.001274,-0.0022221,0.0016268,0.039673,0.007903,0.022213,-0.035579
18,0.0093705,0.10155,0.035411,-0.0022945,0.0014058,-0.011415,0.010332,-0.0050439,-0.003767,-0.0014277,0.0008915,0.0089223,0.0032042,0.0083294,-0.0024236,-0.0001597,0.068571,-0.18248,0.003266,0.020788,0.042568,-0.0040966,0.002331,0.0067928,0.00015821,0.011934,-0.004696,0.0018866,-0.0045808,0.0074184,-0.0026425,0.0030759,-0.0016185,0.0059561,-0.002496,0.0040262,0.0013013,0.0093013,0.01164,0.010326,-0.001488,0.010934,-0.0001094,-0.0086709,0.027065,-0.0002462,-0.008422,-0.0090621,0.0016564,-0.0070066,0.016214,-0.0075118,0.0027734,0.00023939,-0.094145,0.0037065,0.0067824,0.0078487,0.0090051,0.0072109,0.014582,-0.0057289,-0.023546,-0.0023501,0.014,0.0075984,-0.01824,-0.0062635,-0.0022809,-0.008557,-0.0045937,-0.012477,0.0032639,0.0070118,-0.0027702,-0.0067776,0.0009636,-0.0030567,-0.010551,0.0069309,-0.0001692,0.025734,-0.00366,-0.0084688,0.0086125,-0.0019594,-0.0028777,0.016257,-0.0076237,0.00013504,0.00052458,-0.0086286,0.006594,-0.0078906,-0.056375,-0.00477,0.0064695,0.0046071,-0.011361,-0.0050292
19,0.0041738,0.010781,-0.00067788,-0.00043175,-0.0022179,-0.0024614,-0.0035182,0.0023698,0.0030691,-0.001033,-0.00022776,0.00048849,-0.0014699,-0.00030112,-0.00078736,0.0067009,0.00014266,0.001396,-0.022016,-0.0011716,-0.020246,0.00022754,-0.0012167,0.0011277,-0.0025809,0.001202,-0.0001733,-0.0021308,0.00083902,-0.0022357,-0.02056,0.010226,0.00013331,-4.9173e-05,0.0033849,0.00092935,-0.0011689,-0.0015386,0.0029622,0.031259,0.00019665,-0.00069218,0.0006569,0.0076417,0.0006157,0.015307,0.006647,-0.00034168,-0.0029225,-0.0013963,-0.003193,-0.00060701,-0.0092541,-0.0013851,0.019625,-0.00093861,0.00019132,-0.00060437,-0.0014576,-0.00037853,0.00070285,0.00034672,-0.0035775,0.003502,-0.00084052,-0.0021539,0.012922,-0.00073489,-0.007614,0.0029602,-0.0093661,0.0017087,0.00058821,-0.0057543,0.00020268,-0.00018539,-0.0007918,-0.0013967,0.00072834,-0.00080902,-0.0049458,0.0013157,-0.010162,0.013347,0.00030507,-0.00023048,0.0085296,-0.000735,0.00027956,-0.00036154,-0.0048275,-0.0010195,0.0010842,-4.4477e-05,0.0085886,0.00063339,-0.00083317,0.00034113,-0.0046252,-0.00079821
20,-0.0018418,0.00072142,-0.0012536,0.0072738,-0.001311,0.01195,-0.0013271,0.0044429,-0.0048912,0.0036602,-0.0046435,0.0026619,-0.0021925,0.0038248,0.0039338,-0.0027964,0.0013605,-0.0005791,0.0024765,-0.039967,-0.004523,0.0014997,-0.001796,-0.004916,0.0065654,-0.015506,0.015589,-0.00033434,1.683e-05,3.4735e-06,0.0081606,0.019067,0.0023327,0.0017409,-0.0016629,0.0010122,-0.0039646,0.004486,0.001461,-0.0033238,-0.0031957,0.00071045,-0.00076944,-0.0033115,0.0023864,-0.012143,-0.0015964,-0.00045178,-0.0040283,-0.0056345,-0.010199,-0.0060723,0.0019779,0.0033542,0.0021713,0.0022235,0.0087559,-0.015778,0.0038597,-0.0005572,9.6516e-05,0.0053718,0.016736,0.0015353,0.0025777,-0.0069742,0.0024984,-0.0031859,0.016396,-0.0049992,-0.0026518,0.0064086,-0.003689,-0.010772,0.0012929,-0.0053512,0.0014018,0.0018035,-0.00032348,-0.0022453,-0.0030745,0.0099257,-0.0027266,0.011574,0.0048749,-0.0067695,0.002334,0.0039657,0.0053114,-0.0042205,0.0033002,-0.0053914,0.00062886,-0.001742,-0.0016892,-0.0055868,0.0091016,-9.7186e-05,-0.0028656,0.0061506
21,0.0021489,0.057724,0.019025,0.032892,-0.0012021,0.14347,0.0052432,0.12012,-0.043543,0.064356,-0.011809,0.012537,0.047296,0.0035193,0.0058162,-0.040819,0.0080032,0.024593,-0.037268,-0.03874,-0.47903,-0.0093697,0.0098,-0.075651,-0.030546,-0.010336,0.015178,0.013792,-0.012183,0.015496,0.057644,0.02479,0.022544,-0.017969,0.004152,0.0041906,-0.033267,-0.0094466,-0.0096032,0.055167,0.0016027,-0.0089533,-0.010109,-0.008685,0.0092455,0.20179,-0.033834,0.0048862,-0.018862,-0.02529,0.035629,-0.073139,0.0077081,-0.0051147,0.066426,-0.00050499,0.035667,0.0073068,-0.0015774,-0.042844,-0.051402,-0.00025419,0.034963,-0.0087488,0.023399,0.01576,-0.028477,0.0073368,-0.13142,0.011864,-0.10005,0.053073,-0.019205,0.02103,-0.019254,-0.021955,0.030513,-0.015316,0.0044242,0.022394,0.0059719,0.038071,-0.007153,-0.18743,0.0015523,0.0028644,0.0046081,0.0035052,-0.010877,0.013445,0.01271,-0.010496,0.11679,-0.011362,0.048285,-0.00087619,0.013142,-0.0071026,0.021429,0.083863
