0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,-0.00037902,0.0016682,0.014977,0.0020411,0.0024171,0.064286,-0.0025278,0.0026375,0.00058094,-0.0027302,-0.080962,-0.00073798,0.0001587,0.0061357,-0.00099095,-0.0028553,0.0038103,0.0017612,0.00074717,-0.01395,0.0054407,-0.00099027,-0.003727,-0.0032871,0.013181,5.0764e-05,0.0016773,-0.00093661,0.0011311,-0.0033099,-0.0065318,0.044905,-0.0029442,-0.0031753,-0.0044828,-0.0016527,0.0042591,0.010799,0.01107,-0.0055811,-0.0007229,0.0030208,-0.0013676,0.0053137,0.0037311,-0.0024064,-0.0027424,0.00048278,0.0016172,-0.0033647,-0.0011159,-0.0039768,-0.0059219,0.0067858,0.0077839,-0.0016908,0.0071459,-0.016496,0.0019137,0.0076774,0.001659,-0.0011556,-0.0067473,-0.00096256,-0.0019386,0.0056656,-0.0031165,-0.0022965,0.019848,0.0005143,0.0058939,-0.001934,-0.0016435,-0.00025259,0.0085946,-0.002986,0.0030722,0.0039995,-0.0022207,0.0018106,-0.0012896,0.025677,-0.0017809,-0.011326,-0.012723,0.0034379,0.002215,0.0044401,-0.0014677,-0.0072217,0.004115,-0.0045666,0.0092815,-0.00096303,-0.0080597,-0.00086611,0.0033144,-0.0045383,-0.0091133,-0.0072997
12,-0.00012951,-0.0093066,0.0026042,0.00095066,-0.014397,0.0031402,0.0037432,0.0035163,-0.0017588,0.012347,0.0024258,-0.040915,-0.0014174,-4.037e-05,-0.001865,-0.00026592,-0.00079337,0.0053689,0.035505,0.0029783,-0.0048604,-0.01129,-0.0030992,0.0010303,0.006275,-0.0092406,0.012166,0.0032338,0.019868,-0.00041687,0.0010253,-0.0038042,-0.00049642,-0.041469,0.002486,-0.0078898,0.011776,-0.010987,-0.012569,-0.00011063,0.00068522,-0.0036989,0.0058971,0.0093581,-0.0068149,-0.017268,-0.012708,0.00027815,-0.0067103,-0.0051443,-0.00043653,-0.00041185,-0.0020377,0.0046812,-0.010958,-0.0054632,0.0046404,-0.0044018,0.0037342,0.0097667,0.0049247,0.0057459,-0.00098829,0.016926,0.0055897,0.00096504,0.030258,-0.0061499,-0.0022928,-0.00098134,0.005794,0.0080914,-0.0024195,0.021413,0.010846,-0.0030681,0.00055242,-0.0028724,0.0096779,-0.0053384,0.0059962,0.010655,0.00036885,0.00029641,0.0015522,-0.0030735,0.015824,0.0045858,-0.0007751,0.0026394,0.0019611,-0.0013926,-0.0020634,0.0013679,-0.00444,-0.0015238,-0.0091232,-3.591e-05,-0.0014255,0.0051238
13,-0.011607,-0.069681,0.067064,0.0037733,0.025058,-0.00342,0.014559,-0.0038304,0.027024,-0.0044239,0.023391,-0.0041216,-0.2182,0.01379,-0.0078475,0.0018441,0.0079689,0.005438,0.0012553,-0.0047836,0.044017,0.0022662,0.014408,0.010797,0.0021754,0.025461,0.0032016,-0.00015719,-0.0058999,0.015464,0.01652,-0.02054,-0.00081226,-0.016997,0.0085007,0.0028277,-0.0061352,-0.018003,-0.0019732,-5.5386e-05,0.016682,0.0054803,-0.0043267,-0.0022566,0.0060202,0.0038346,0.005818,-0.0038896,-0.00066662,0.011754,-0.0018326,-0.0045384,0.0069198,-0.0016138,0.058132,-0.0010945,-0.003287,0.02294,0.0012379,0.016407,-0.0027473,0.015418,-0.0090528,-0.0015432,0.018081,0.013749,-0.0021289,-0.011462,-0.001655,0.0048819,0.0021342,-0.0010541,-5.553e-05,0.0094729,0.0016837,0.0093592,0.018903,-0.0025266,0.0099043,-0.013529,-0.0047305,0.0042226,-9.1624e-05,0.013449,-0.020914,0.0078735,0.01918,-0.0019414,-0.019233,-9.4706e-05,0.010686,-0.00064743,-0.012545,-0.0038541,-0.001176,-0.0012414,-0.014419,-0.010406,0.0070597,0.0064994
14,0.00013167,-0.0055415,-0.00041929,0.000278,-0.0021234,-7.2995e-05,-0.00038857,0.0017754,0.00010463,0.0030729,0.00078507,0.00036413,-0.00021266,-0.010939,0.00043184,-6.8738e-05,-7.2174e-05,0.00039688,0.0059324,0.00077859,-0.00017279,-0.0013202,-0.00013076,0.0039466,-0.00010034,-0.0003901,0.0027617,0.00045137,0.00075297,0.00011164,-0.00015357,-0.00014161,0.00037557,-0.0058808,0.00028172,0.0002225,-0.00066473,-0.0013553,-0.00073829,-0.001322,-0.00028182,-0.0002241,-0.00062562,-0.0010431,0.00038889,-0.0071715,-0.0044067,4.5264e-05,0.00012729,-0.00015311,7.1917e-05,-1.6947e-05,0.00035223,-6.0766e-05,0.0026171,0.00031282,0.00052567,-0.00097998,-6.7926e-05,0.00033139,-0.0002156,0.0058373,-0.0021632,0.0010085,0.00044256,-0.00037054,0.0057955,-0.0018662,-0.0001684,0.0011411,-0.0018661,0.00072392,-0.0012763,0.0014235,0.00067489,0.00097063,-8.7105e-05,0.00021282,0.0016081,0.00024298,0.0010544,0.0010244,-0.00054996,0.0021775,0.0003004,0.00035546,0.0027973,-4.9201e-05,-0.00058895,0.00014875,0.0012897,0.00071596,0.0011676,-0.00014665,-0.0053895,1.5236e-05,-0.0011562,0.0018092,0.0012688,0.0017397
15,0.0011055,-0.02093,-0.00092537,0.0044613,-0.018982,-0.000391,0.003735,-0.0092946,-0.001747,0.0094135,0.0011406,-0.0025287,-0.00022973,0.003736,-0.18936,0.0036209,-0.002774,0.00046962,0.014334,0.0049341,0.00064453,0.0030465,0.0010542,0.016535,0.0012779,-7.0742e-06,0.02046,0.00021942,0.0016035,0.0053952,-0.002845,-0.00011072,-0.004506,0.036191,0.00043335,-0.0039198,0.0039437,-0.0065892,-0.035966,0.1022,0.0022386,-0.013415,-0.0041361,-0.0094653,6.9266e-05,0.00064511,0.094549,-0.0020721,-0.0089492,0.0035987,0.00056649,-0.0033576,-0.0019826,-0.003045,-0.021308,-0.0031434,-0.01211,0.032261,0.0016793,-0.074793,0.0011763,0.0065505,-0.0091761,-0.032501,-0.00035824,0.0041703,-0.0095706,0.00064248,0.0015665,0.027975,0.0068919,-0.01608,3.1101e-05,0.021206,0.0050145,0.00050852,0.0018045,0.0053606,0.0042998,0.00058997,0.0026662,0.0036593,0.003763,-0.028375,-0.001921,0.0078388,9.5954e-05,0.0010985,-0.001851,0.0097472,-0.00043321,0.0053029,0.015567,0.0036154,-0.0057558,-0.0016278,-0.004055,0.0013423,-0.005319,0.047385
16,-0.00069333,-0.0038165,-0.00097546,0.00029204,-0.0070734,-0.0004638,0.00056853,-0.0045205,0.0012853,0.27148,0.00024246,0.0050601,-0.00017382,-0.00033594,0.0064699,-0.33244,-0.0012071,0.00021526,0.0094418,-0.0016993,0.00040931,0.0012411,0.00088324,0.0084614,0.0038525,0.0010357,0.015703,-0.0016297,-0.0055219,0.00039771,-0.0014257,-0.001574,-2.5143e-05,0.00024394,-0.00058037,-0.0014714,-0.0069412,-0.0014569,0.00079874,0.0090495,-0.0010984,-0.0014318,-0.0056182,-0.0016886,-9.657e-07,-0.0026361,0.015269,0.00036389,0.0004334,-0.001866,0.00062453,-0.00029486,0.00039876,-0.0038755,-0.011724,2.7792e-05,-0.0025494,0.0037693,0.0015391,-0.0052355,-0.0007429,-0.00089094,0.0002883,-0.0059992,-0.00088794,0.0013542,-0.0038291,0.0023863,0.0023219,-0.0018147,0.001908,0.0014733,-0.00019952,0.025302,0.00093858,0.00092138,0.00063492,-0.00089233,0.0024209,-0.0014508,0.0022854,0.0022268,0.0015124,-0.0050693,0.00049448,-0.00030036,-0.00066714,4.5268e-05,-0.00024979,-0.00020137,0.00084182,0.00016337,0.0023408,-0.00035256,-0.00058124,-0.0011614,-0.0024526,0.0024779,0.0047158,0.020933
17,0.0070063,-0.054878,-0.00097052,0.026942,0.0029217,0.0031193,0.02193,-0.018583,0.006742,0.003841,0.024631,0.011463,0.042295,0.008186,-0.022459,-0.032492,-0.17625,0.099875,-0.0018978,0.052295,0.013049,-0.00070439,0.019841,0.021358,-0.033304,-0.044017,-0.036743,0.022393,-0.015547,0.024793,0.010515,-0.017066,0.0044592,0.041007,0.0085326,0.064627,-0.044177,-0.0067245,0.0064281,-0.0021626,-0.00040232,-0.0013969,-0.0028577,-0.020048,-0.0024046,0.0034972,0.010983,-0.00024448,0.0090798,-0.011194,0.014243,0.013537,0.0068002,-0.023864,0.065112,-0.0021869,-0.0031547,0.066951,0.0261,0.025683,0.022453,-0.0079353,-0.01997,-0.0027727,-0.0019963,0.0058977,-0.021543,0.0048699,-0.0072165,-0.019555,0.036746,0.014506,0.00458,-0.00026319,0.0045825,0.015954,0.022167,0.0078534,-0.0025825,0.0078779,-0.0033412,0.015471,-0.0014528,0.0096579,-6.0366e-05,0.008785,0.060321,-0.0016738,-0.017655,-0.0020072,0.0038537,-0.0090628,0.0089576,0.0017032,-0.0012592,0.001608,0.039672,0.0078708,0.02216,-0.035549
18,0.0094626,0.10212,0.035557,-0.0023466,0.0023161,-0.010809,0.01065,-0.0031275,-0.0037736,-0.0014639,0.0012517,0.008802,0.024069,0.0081975,-0.0024798,-0.00034799,0.021622,-0.18274,0.0040492,0.021351,0.11103,-0.0031103,0.0022052,0.0073717,0.00036687,0.012072,-0.0040684,0.0017799,-0.0040845,0.007713,-0.0026276,0.003847,-0.0015181,0.0064702,-0.0024624,0.0057892,0.0014713,0.0095052,0.012294,0.011522,0.0013025,0.012058,0.00060326,-0.0085604,0.027171,0.00069887,-0.005199,-0.0044898,0.0017137,-0.0068543,0.016826,-0.007249,0.0032625,0.002119,-0.057881,0.0070001,0.0074538,0.0078378,0.010126,0.007869,0.015221,-0.0034229,-0.014368,-0.0010195,0.013421,0.0078245,-0.011075,-0.006244,-0.0023178,-0.0024073,-0.0044556,-0.0076422,0.003263,0.0071962,-0.0028394,-0.0068013,0.00095277,-0.0024663,-0.010458,0.0068368,-0.00034244,0.025652,-0.0033115,-0.0055009,0.0085498,-0.0020165,-0.0014702,0.016228,-0.0075829,0.00017856,0.00043392,-0.008842,0.0065568,-0.0048691,0.0032828,-0.0048637,0.0067067,0.0045863,-0.011465,-0.0039098
19,0.0041791,0.010796,-0.00066528,-0.00041711,-0.0021999,-0.0024517,-0.0035107,0.0023781,0.0030753,-0.001022,-0.00021724,0.00049217,-0.0014578,-0.00029524,-0.00078069,0.0067057,0.00015735,0.0014087,-0.02191,-0.0011569,-0.020244,0.0002426,-0.0011965,0.001138,-0.002572,0.0012163,-0.00015805,-0.0021128,0.0008381,-0.0022283,-0.020549,0.010239,0.00014035,-3.8706e-05,0.0033937,0.00093625,-0.0011569,-0.0015345,0.0029743,0.031264,0.00018478,-0.00067731,0.0006704,0.0076588,0.0006258,0.015316,0.0066607,-0.00031854,-0.0029166,-0.0013833,-0.0031867,-0.00060284,-0.0092394,-0.0013775,0.019638,-0.00093383,0.00020382,-0.0005969,-0.001433,-0.00036123,0.00071788,0.00036204,-0.0035559,0.0035157,-0.00081857,-0.0021465,0.012932,-0.000727,-0.007608,0.0029668,-0.0093556,0.0017157,0.00059002,-0.0057456,0.00020503,-0.00017844,-0.00078251,-0.0013801,0.00073621,-0.00079994,-0.0049403,0.0013395,-0.01014,0.013358,0.00030905,-0.0002229,0.0085446,-0.00072152,0.00030195,-0.00035125,-0.0048165,-0.0010127,0.0010864,-2.2193e-05,0.0086018,0.00064272,-0.0008124,0.000338,-0.0046154,-0.00079526
20,-0.0017896,0.0016537,-0.0012857,0.007183,0.0027759,0.012131,-0.0012576,0.0048378,-0.0049344,0.0035478,-0.004604,0.0025785,-0.0022045,0.0037249,0.003842,-0.0027405,0.001407,-0.00063703,0.0031208,-0.03814,-0.0046077,0.0021156,-0.0018736,-0.0026676,0.0065662,-0.015556,0.026132,-0.00042046,1.0572e-05,-5.0686e-06,0.0080132,0.019376,0.0022234,0.0022086,-0.001755,0.0010047,-0.0039674,0.0044819,0.0023499,-0.0020192,-0.003262,0.0012759,-0.00017788,-0.0033884,0.0023615,0.00019471,0.00029582,9.931e-06,-0.0040767,-0.0057074,-0.010078,-0.0061092,0.0019633,0.0033536,0.0031736,0.0025989,0.0091461,-0.015767,0.0040949,-3.3632e-05,0.00077573,0.006133,0.017631,0.0021696,0.0030528,-0.0052674,0.0030364,-0.0032231,0.016424,-0.0051118,-0.0027387,0.0067816,-0.0036927,-0.01082,0.0012365,-0.0054853,0.0013501,0.0017047,-0.00039561,-0.0023017,-0.0031162,0.0098849,-0.0028214,0.012116,0.0049302,-0.0067793,0.0031613,0.0039249,0.0053131,-0.0043382,0.00329,-0.0054809,0.00060834,-3.4777e-05,0.0044367,-0.0057417,0.0091868,-0.00017006,-0.002917,0.0060533
21,0.0029747,0.057677,0.018667,0.032567,-0.0013028,0.14345,0.022612,0.12006,-0.043648,0.064445,-0.013423,0.012432,0.047472,0.0036332,0.0057342,-0.040664,0.0089791,0.024318,-0.037279,-0.068995,-0.45059,-0.0090908,0.0096642,-0.07556,-0.030941,-0.010301,0.015365,0.013733,-0.012073,0.010503,0.057559,0.024028,0.0042096,-0.018036,0.0032254,0.0042925,-0.033444,-0.022023,-0.0095868,0.055111,-0.021826,-0.0090032,-0.0099921,-0.0088906,0.009351,0.2018,-0.033764,-0.00087153,-0.019021,-0.025523,0.035937,0.014124,0.0076618,-0.0051708,0.06642,-0.00042441,0.035649,0.0073895,-0.0016418,-0.043009,-0.051432,-0.0004194,-0.0023525,-0.0086526,0.28468,0.016218,-0.02849,0.0073963,-0.13147,0.011741,-0.099356,0.053054,0.0038314,0.020985,-0.019277,-0.026271,0.0035222,-0.015415,0.0040355,0.022603,0.0058492,0.037923,-0.0073117,-0.18741,0.0015456,0.0029048,0.0045934,0.0027679,-0.0111,0.01333,0.01891,-0.0105,0.11684,-0.011356,0.048209,-0.0065246,0.012945,-0.0071465,0.020055,0.058728
