0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11,-0.0004139,0.0022495,0.014999,0.0020521,0.0029578,0.065022,-0.0025315,0.0031624,0.00061128,-0.0027655,-0.081061,-0.00072806,0.00017186,0.0060715,-0.0010292,-0.0029254,0.0038268,0.0017776,0.0013425,-0.01237,0.0053777,-0.00026123,-0.003756,-0.0023834,0.014066,8.078e-05,0.0022497,0.00051368,0.00112,-0.0033149,-0.0065574,0.045281,-0.0029398,-0.0022621,-0.0045202,-0.0016371,0.0043272,0.011703,0.011488,-0.0044736,-0.0007172,0.0035361,-0.00060129,0.0053365,0.0037579,-0.0016204,-0.0018624,0.00042909,0.0015695,-0.0033668,-0.0011291,-0.0039666,-0.0059579,0.0067316,0.0082159,-0.0018225,0.0075878,-0.016526,0.0024637,0.0081138,0.0022355,-0.00037404,-0.0055615,-0.00026191,-0.0018802,0.0056441,-0.0022338,-0.00228,0.020542,0.00044598,0.0058181,-0.001142,-0.0017177,-0.00040374,0.0086268,-0.0029588,0.0030878,0.0040262,-0.002281,0.0017618,-0.0013416,0.02574,-0.0018116,-0.0098236,-0.012709,0.0033736,0.0027647,0.0044659,-0.0014055,-0.0071312,0.0041585,-0.0046129,0.0092118,-0.00023541,-0.0068049,-0.00085222,0.0033645,-0.0045775,-0.0089938,-0.0073597
12,-0.00090993,-0.0092613,0.0026074,0.00093693,-0.014351,0.0031607,0.0037832,0.0035571,-0.0017854,-0.0018468,0.0024464,-0.040897,-0.0014482,-0.00012785,-0.0018637,-0.00024644,-0.00090063,0.005392,0.035543,0.0030193,-0.0048853,-0.011244,-0.0070128,0.001072,0.006295,-0.0092286,0.012206,0.0034041,0.025447,-0.00045578,0.0010894,-0.0037602,-0.0046493,-0.041422,0.0024539,-0.00787,0.01196,-0.010963,-0.012523,-6.8298e-05,0.00064428,-0.0036548,0.0059375,0.0093849,-0.0069128,-0.017222,-0.012662,0.00033765,-0.0067648,-0.0050937,-0.00098036,-0.00054213,-0.001989,0.0046813,-0.010913,-0.005399,0.004681,-0.0043713,0.003775,0.0098065,0.0049652,0.0057862,-0.00094548,0.016966,0.012615,0.00085556,0.030296,-0.0057402,-0.0021068,-0.0020771,0.0058216,0.0081314,-0.00275,0.021398,0.011171,-0.0091776,0.00065664,-0.0028121,0.0096935,-0.0053837,0.006008,0.011443,0.00030347,0.00033853,0.0014684,-0.0030799,0.015864,0.0045965,-0.0008682,0.0030615,0.002063,-0.001355,-0.0020423,0.0014095,-0.0043958,-0.0015571,0.0047803,0.00018999,0.0070483,0.0050372
13,-0.011018,-0.069716,0.067046,0.0037625,0.025001,-0.0034544,0.014519,-0.0038677,0.027017,-0.0044475,0.023343,-0.004093,-0.21572,0.013771,-0.011859,0.0018421,0.0079525,0.0054572,0.0012043,-0.0048166,0.044034,0.0022116,0.013899,0.01074,0.0021266,0.026054,0.0031429,-0.00018933,-0.0059321,0.012705,0.01666,-0.020576,-0.0008209,-0.017033,0.012928,0.0028901,-0.0060962,-0.018035,-0.0020116,-9.904e-05,0.016688,0.0054244,-0.0043625,-0.0022791,0.0059906,0.0037777,0.0057607,-0.0039218,-0.00084515,0.011746,-0.0018156,-0.0046044,0.0069361,-0.0016312,0.058074,0.0073234,-0.0033249,0.022931,0.0011872,0.01635,-0.0027852,0.01536,-0.0090883,-0.0015798,0.021244,0.013752,-0.0021657,-0.01157,-0.0016847,0.0049387,0.0021278,-0.001094,0.0028179,0.0094456,0.0016727,0.0093316,0.018915,-0.0025466,0.0099237,-0.013554,-0.024308,0.0041494,-8.345e-05,0.013392,-0.02092,0.007833,0.019122,-0.0019525,-0.019309,-9.8346e-05,0.01075,-0.0049028,-0.012556,-0.0038883,-0.0012148,-0.0013052,-0.01442,-0.010401,0.0070723,0.0065235
14,0.00014395,-0.0055845,-0.00040289,0.00029294,-0.0021674,-0.0001133,-0.00017173,0.00173,0.00011735,0.0024557,0.00074445,-0.00043348,-0.00017554,-0.010789,0.0003783,-0.00021935,-0.00015223,0.00039923,0.0058857,0.00073352,-0.00012048,-0.0013645,-0.00011765,0.0039004,-0.00014064,-0.00034658,0.0027159,0.00042211,0.00067646,8.8578e-05,5.4197e-05,-0.00018633,0.00031422,-0.0059238,0.00023166,0.00023929,-0.00069998,-0.0013951,-0.00078275,-0.0013663,-0.00029523,-0.0002688,-0.00067016,-0.0010125,0.00040354,-0.0072142,-0.00445,2.3038e-05,-0.00013088,-0.00022011,5.8923e-05,-3.6646e-06,0.00034328,-9.1065e-05,0.0025713,0.00039383,0.0004807,-0.0011004,-0.00011268,0.00028647,-0.00026033,0.0057906,-0.0022071,0.00096329,0.00042026,-0.00038952,0.0057488,-0.0020006,-0.00019747,0.0010448,-0.0019172,0.00067887,-0.0013024,0.0013895,0.00060299,0.00077377,-8.6636e-05,0.00030463,0.0015506,0.00024428,0.00092488,0.0010226,-0.0006066,0.0021318,0.00025702,0.00021606,0.0027515,-0.00014427,-0.00060086,0.00013,0.0013209,0.00069214,0.0011027,-0.00019138,-0.0054325,2.6356e-05,-0.0011459,0.0017477,0.0012276,0.0016548
15,0.0012345,-0.020916,-0.00082076,0.004404,-0.018969,-0.00034081,0.0037648,-0.009284,-0.0016712,0.009347,0.0011863,-0.0026749,-0.00014545,0.0036543,-0.18931,0.0036014,-0.0026842,0.00046086,0.014327,0.0049311,0.00047598,0.003045,0.0015821,0.016528,0.0013239,-1.1749e-05,0.020452,0.00025519,-0.00072697,0.0053601,-0.0028006,-0.00010709,-0.0046259,0.036182,0.00040147,-0.0038741,0.0039536,-0.0065308,-0.035951,0.10219,0.0022474,-0.013403,-0.0041289,-0.0093902,7.554e-05,0.0006474,0.094538,-0.0019984,-0.0089232,0.0041961,0.00055502,-0.0034001,-0.0017959,-0.0030917,-0.021295,-0.0030598,-0.012099,0.03219,0.0016795,-0.074777,0.0011776,0.0065466,-0.0091651,-0.032487,-0.00031608,0.0041287,-0.00956,0.00064188,0.0016,0.024102,0.010246,-0.016068,-4.3286e-05,0.021238,0.0049794,0.00055143,0.0019697,0.0054285,-0.0021233,0.0023949,0.0026674,0.0040828,0.0039557,-0.028362,-0.001919,0.0078555,9.89e-05,0.001116,-0.0016191,0.0092391,-0.00042818,0.0052673,0.015521,0.0036134,-0.0057469,-0.0016113,-0.003459,0.0072395,-0.006042,0.047529
16,1.9538e-05,-0.0038987,-0.00089101,0.00030793,-0.0071546,-0.00048299,0.00055295,-0.0046024,0.0014503,0.0085938,0.00022304,0.0050635,-0.0001271,-0.00038375,0.0064481,-0.073929,-0.0012194,0.00020498,0.0093527,-0.0017827,0.00044524,0.0011555,0.00094283,0.0083725,0.0038322,0.0011808,0.015613,-0.0016547,-0.0055271,0.00030172,-0.00024108,-0.0016574,-0.0001371,0.00015904,-0.00058244,-0.0014506,-0.0069509,-0.0014758,0.00071345,0.0089606,-0.001112,-0.0015153,-0.0056997,-0.0016448,2.1e-05,-0.0027189,0.015179,0.00033434,0.0029592,-0.0018344,0.00052996,-0.00031134,0.00042132,-0.0038373,-0.011804,9.9354e-05,-0.0026322,0.0037175,0.0014531,-0.0053171,-0.00082696,-0.0009749,0.00020339,-0.0060806,-0.00082528,0.0013726,-0.0039113,0.0023632,0.0022955,-0.0018603,0.0020993,0.0013874,-0.00013312,0.025259,0.00096313,0.0010719,0.00060668,-0.00083525,0.0022958,-0.0014934,0.0027657,0.0024033,0.0014302,-0.005151,0.00052619,-0.0003797,-0.00075123,4.881e-05,-0.00024256,-0.00039433,0.0010039,7.1596e-05,0.0022907,-0.00043692,-0.0006654,-0.0011867,-0.0023352,0.0025381,0.0046985,0.021106
17,0.0086492,-0.054884,-0.00097903,0.027014,0.0029138,0.0031107,0.0064578,-0.018589,0.0068147,0.0038358,0.024622,0.011405,0.042305,-0.010699,-0.022485,-0.032539,-0.17621,0.099879,-0.0019044,0.052286,0.01307,-0.00071132,0.019828,0.02135,-0.033311,-0.044039,-0.036749,0.022379,-0.01556,0.024803,0.010514,-0.017072,0.0044315,0.040999,0.008545,0.064683,-0.044152,-0.0067311,0.0064195,-0.0021691,-0.00044364,-0.0014036,-0.0028641,-0.02004,-0.0025239,0.0034891,0.010974,-0.0003163,0.0090722,-0.011182,0.015203,0.013538,0.0068067,-0.023874,0.065104,-0.0021638,-0.003161,0.066952,0.026092,0.025674,0.022445,-0.0079414,-0.019976,-0.0027792,-0.002001,0.0058639,-0.021549,0.004856,-0.0072279,-0.019539,0.036726,0.014498,0.0045693,-0.00026481,0.0045802,0.015966,0.022184,0.0078494,-0.0025763,0.0078353,-0.0033314,0.01547,-0.0014433,0.0096496,0.00040624,0.0087807,0.060313,-0.0016807,-0.017639,-0.0021316,0.0039919,-0.0090687,0.0089054,0.0016955,-0.001266,-0.003649,0.039657,0.0078594,0.020546,-0.035535
18,0.0094871,0.10214,0.035236,-0.0023171,0.0023537,-0.010826,0.010587,-0.0030843,-0.0038976,-0.0015702,0.0012277,0.0087704,0.02413,0.0079899,-0.0025779,-0.00077019,0.021692,-0.18271,0.0040852,0.021382,0.11191,-0.0030668,0.0022869,0.0074064,0.00034389,0.012078,-0.0040241,0.0017412,-0.0040043,0.0074728,-0.004626,0.0038828,-0.0014591,0.0065055,-0.0013626,0.0057255,0.0015243,0.0094759,0.012326,0.011556,0.0013042,0.012091,0.00064266,-0.0086137,0.027079,0.00073829,-0.0051538,-0.011793,0.0017596,-0.0068681,0.017037,-0.0072425,0.0032582,0.0022235,-0.057826,0.0071061,0.0074885,0.0078127,0.010159,0.0079031,0.015252,-0.003379,-0.014317,-0.00097797,0.013251,0.0078229,-0.011025,-0.0063341,-0.002352,0.0005457,-0.0044148,-0.0075947,0.0032906,0.0071754,-0.0030553,-0.0068731,0.00071456,-0.0025632,-0.01046,0.0068043,-0.00038634,0.02561,-0.0032435,-0.0054546,0.0011772,-0.0024632,-0.0014283,0.01591,-0.0077381,0.00012387,0.00041465,-0.0091048,0.0063965,-0.0048235,0.0033202,-0.005011,0.0065579,0.0045634,-0.011471,-0.0038813
19,0.0041824,0.010796,-0.00066329,-0.00041543,-0.0021979,-0.0024499,-0.0035104,0.002379,0.0030767,-0.0010157,-0.00021584,0.0004962,-0.001456,-0.00028985,-0.00077669,0.0067078,0.00015872,0.0014093,-0.021885,-0.0011551,-0.020245,0.00024401,-0.0011925,0.0011392,-0.0025701,0.0012185,-0.00015652,-0.0021111,0.00084153,-0.0022281,-0.020547,0.01024,0.00014694,-3.7209e-05,0.0033976,0.00093786,-0.0011504,-0.0015328,0.0029752,0.031263,0.00018496,-0.00067563,0.00067169,0.007664,0.0006254,0.015316,0.0066613,-0.00031017,-0.0029119,-0.0013761,-0.0031879,-0.00060335,-0.0092338,-0.0013719,0.019638,-0.00093327,0.00020524,-0.00059286,-0.0014312,-0.00035963,0.00071915,0.00036342,-0.0035538,0.0035166,-0.0008131,-0.002147,0.012932,-0.00072229,-0.0076058,0.0029698,-0.0093507,0.0017168,0.00059275,-0.0057407,0.00020856,-0.00017791,-0.0007807,-0.0013764,0.00073941,-0.00079412,-0.0049364,0.0013465,-0.010133,0.013359,0.0003098,-0.00021797,0.0085451,-0.00071714,0.00030731,-0.00034591,-0.004811,-0.0010079,0.00109,-2.0701e-05,0.0086023,0.00064424,-0.00080562,0.00034131,-0.0046098,-0.0007922
20,-0.0017835,0.0017235,-0.0013072,0.0071423,0.0028398,0.012177,-0.001282,0.004897,-0.0049458,0.0035565,-0.0045146,0.0026091,-0.0022279,0.0037258,0.0038512,-0.0027066,0.0013786,-0.00065553,0.0031812,-0.03812,-0.0046487,0.002181,-0.0018772,-0.0025798,0.0066163,-0.015564,0.026179,-0.00035453,4.5206e-05,-3.3586e-05,0.0079495,0.019425,0.0022497,0.0022733,-0.0017467,0.00098291,-0.0039075,0.0045349,0.0024137,-0.001931,-0.0032806,0.0013445,-0.00010114,-0.0033429,0.002325,0.00026494,0.0003692,4.7506e-05,-0.0040542,-0.0056609,-0.010099,-0.0061243,0.0019788,0.0033604,0.0032368,0.0025521,0.0091998,-0.015729,0.0041556,4.3188e-05,0.00084746,0.0061889,0.01768,0.0022347,0.0030617,-0.0052884,0.0030975,-0.0031606,0.016468,-0.0050936,-0.0027201,0.0068385,-0.0036992,-0.010798,0.0012607,-0.0055,0.0013113,0.0016837,-0.00038758,-0.0022763,-0.0031038,0.0098973,-0.002792,0.012168,0.0048946,-0.0067512,0.0032253,0.003917,0.0053072,-0.0042802,0.0032998,-0.0054644,0.00061621,4.2336e-05,0.0044987,-0.005749,0.0091957,-0.00015768,-0.0028589,0.006043
21,0.016721,0.057525,0.018665,0.034715,-0.001439,0.14331,0.022807,0.1199,-0.043689,0.064355,-0.013542,0.012474,0.047473,0.0036135,-0.041748,-0.041023,0.0088799,0.024322,-0.037406,-0.069121,-0.42685,-0.0092217,0.0096918,-0.075686,-0.031058,-0.010322,0.015216,0.013708,-0.012088,0.010462,0.05729,0.023878,0.0041991,-0.018166,0.0031757,0.0042822,-0.033484,-0.022141,-0.0097175,0.054959,-0.021771,-0.0091341,-0.010123,-0.0089058,0.0094874,0.20164,-0.033892,-0.02887,-0.019137,-0.025613,0.035999,0.014176,0.0076083,-0.0051828,0.066268,-0.00037896,0.035498,0.007342,-0.0017775,-0.043136,-0.051559,-0.00055674,-0.0024874,-0.0087837,0.28478,0.016053,-0.028618,0.0073244,-0.13149,0.011793,-0.099308,0.052902,0.0038812,0.020912,-0.019792,-0.026336,0.0033769,-0.015393,0.0040167,0.022589,0.0058563,0.037855,-0.062657,-0.18753,0.0015031,0.0028088,0.0044494,0.0027091,-0.010954,-0.018424,0.018887,-0.010496,0.11683,-0.011486,0.048057,-0.007752,-0.023919,-0.0071255,0.018678,0.053578
